"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Traffic Basic.nlogo"
"experiment"
"12/13/2024 22:11:59:354 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of turtles"
"1433","0.003","20","0.023","300","0.19400239584092493"
"1434","0.003","20","0.023","300","0.18718403391047136"
"1435","0.003","20","0.023","300","0.18888390852428688"
"1417","0.003","20","0.023","300","0.17665660617715911"
"1436","0.003","20","0.023","300","0.1776971968044404"
"1438","0.003","20","0.023","300","0.2015872957738738"
"1442","0.003","20","0.023","300","0.18199408828709546"
"1437","0.003","20","0.023","300","0.18779170087125374"
"1443","0.003","20","0.023","300","0.18613321224053953"
"1441","0.003","20","0.023","300","0.19686604247564007"
"1444","0.003","20","0.023","300","0.19237904471306808"
"1445","0.003","20","0.023","300","0.17949858708733651"
"1447","0.003","20","0.023","300","0.18910493456224425"
"1448","0.003","20","0.023","300","0.17904254749871204"
"1431","0.003","20","0.023","300","0.18595707606852507"
"1449","0.003","20","0.023","300","0.17691784318059373"
"1450","0.003","20","0.023","300","0.40932806540538264"
"1451","0.003","20","0.023","300","0.1902873843919151"
"1454","0.003","20","0.023","300","0.17920085606528424"
"1453","0.003","20","0.023","300","0.17244726333190816"
"1452","0.003","20","0.023","300","0.1856558536900191"
"1455","0.003","20","0.023","300","0.17784125077733787"
"1440","0.003","20","0.023","300","0.18807048196701381"
"1439","0.003","20","0.023","300","0.19327885295185718"
"1456","0.003","20","0.023","300","0.4433124346044215"
"1457","0.003","20","0.023","300","0.19149021602456104"
"1458","0.003","20","0.023","300","0.18329123926621438"
"1460","0.003","20","0.023","300","0.18335598954319748"
"1459","0.003","20","0.023","300","0.19462949110540848"
"1461","0.003","20","0.023","300","0.19039117013359824"
"1446","0.003","20","0.023","300","0.18358960684702055"
"1462","0.003","20","0.023","300","0.18785971689133124"
"1463","0.003","20","0.023","300","0.18087892221674923"
"1464","0.003","20","0.023","300","0.1883977580873673"
"1467","0.003","20","0.023","300","0.19240967661548508"
"1466","0.003","20","0.023","300","0.18757428301621767"
"1465","0.003","20","0.023","300","0.18360107724156954"
"1469","0.003","20","0.023","300","0.18554031411242033"
"1470","0.003","20","0.023","300","0.18652768870924677"
"1473","0.003","20","0.023","300","0.20138322222637922"
"1471","0.003","20","0.023","300","0.18867137406133458"
"1474","0.003","20","0.023","300","0.18016345953964732"
"1472","0.003","20","0.023","300","0.17841974369609864"
"1475","0.003","20","0.023","300","0.2027275211028606"
"1476","0.003","20","0.023","300","0.20267720703165765"
"1477","0.003","20","0.023","300","0.17553684584594934"
"1480","0.003","20","0.023","300","0.16990826646164991"
"1478","0.003","20","0.023","300","0.19178190839906673"
"1479","0.003","20","0.023","300","0.19811066546995776"
"1481","0.003","20","0.023","300","0.19387168871929236"
"1482","0.003","20","0.023","300","0.18756041270553075"
"1484","0.003","20","0.023","300","0.1964495061638526"
"1483","0.003","20","0.023","300","0.20896599681064262"
"1487","0.003","20","0.023","300","0.17780730514828277"
"1485","0.003","20","0.023","300","0.1798927779085894"
"1486","0.003","20","0.023","300","0.18782750797064537"
"1488","0.003","20","0.023","300","0.18241466167800244"
"1489","0.003","20","0.023","300","0.19442112083891847"
"1468","0.003","20","0.023","300","0.1827264882215454"
"1492","0.003","20","0.023","300","0.2411598772114735"
"1490","0.003","20","0.023","300","0.18510020504228386"
"1491","0.003","20","0.023","300","0.3935326833216388"
"1493","0.003","20","0.023","300","0.17719253323021827"
"1494","0.003","20","0.023","300","0.16977057085113878"
"1495","0.003","20","0.023","300","0.17774367264434016"
"1496","0.003","20","0.023","300","0.1750389258074779"
"1498","0.003","20","0.023","300","0.19409723318261218"
"1499","0.003","20","0.023","300","0.19097917273469905"
"1497","0.003","20","0.023","300","0.18597724193340937"
"1500","0.003","20","0.023","300","0.28040937067349325"
"1502","0.003","20","0.026","300","0.16546890378000909"
"1503","0.003","20","0.026","300","0.17953315947930537"
"1501","0.003","20","0.026","300","0.15214604237232415"
"1504","0.003","20","0.026","300","0.16872105662039819"
"1505","0.003","20","0.026","300","0.15406448524790578"
"1507","0.003","20","0.026","300","0.15950626599363765"
"1508","0.003","20","0.026","300","0.17844373818374581"
"1506","0.003","20","0.026","300","0.16408426531687442"
"1510","0.003","20","0.026","300","0.15662001634794423"
"1509","0.003","20","0.026","300","0.17133493995278917"
"1512","0.003","20","0.026","300","0.16455000000000045"
"1511","0.003","20","0.026","300","0.1587709246336084"
"1513","0.003","20","0.026","300","0.153207628987386"
"1515","0.003","20","0.026","300","0.16071178750369958"
"1514","0.003","20","0.026","300","0.15945000000000048"
"1517","0.003","20","0.026","300","0.17479345251072534"
"1518","0.003","20","0.026","300","0.17089151588405646"
"1519","0.003","20","0.026","300","0.17113773612098587"
"1516","0.003","20","0.026","300","0.1551149308992319"
"1522","0.003","20","0.026","300","0.15918645873306997"
"1521","0.003","20","0.026","300","0.15400650184142745"
"1520","0.003","20","0.026","300","0.17212424919113867"
"1523","0.003","20","0.026","300","0.1610786405311317"
"1525","0.003","20","0.026","300","0.1680039734374478"
"1524","0.003","20","0.026","300","0.15891471812691418"
"1528","0.003","20","0.026","300","0.1666863465844824"
"1530","0.003","20","0.026","300","0.16936759497138426"
"1526","0.003","20","0.026","300","0.17020000000000057"
"1532","0.003","20","0.026","300","0.15697767627579637"
"1527","0.003","20","0.026","300","0.15873080008307444"
"1533","0.003","20","0.026","300","0.1616415877814686"
"1529","0.003","20","0.026","300","0.16938210844872775"
"1535","0.003","20","0.026","300","0.17315701179871706"
"1531","0.003","20","0.026","300","0.15816447257032712"
"1536","0.003","20","0.026","300","0.15882910236506081"
"1534","0.003","20","0.026","300","0.16529293393305572"
"1538","0.003","20","0.026","300","0.17485855446814538"
"1539","0.003","20","0.026","300","0.16269195761016958"
"1537","0.003","20","0.026","300","0.1585268952396231"
"1541","0.003","20","0.026","300","0.17122591211167576"
"1543","0.003","20","0.026","300","0.16416287913915392"
"1544","0.003","20","0.026","300","0.1682000000000004"
"1545","0.003","20","0.026","300","0.17062330425889333"
"1547","0.003","20","0.026","300","0.16875526180266925"
"1540","0.003","20","0.026","300","0.18092479582082902"
"1542","0.003","20","0.026","300","0.1737305921225039"
"1548","0.003","20","0.026","300","0.1631312005331484"
"1549","0.003","20","0.026","300","0.17185542905482729"
"1546","0.003","20","0.026","300","0.16883247223257578"
"1550","0.003","20","0.026","300","0.16864650808820986"
"1552","0.003","20","0.026","300","0.1626470169807814"
"1553","0.003","20","0.026","300","0.16605000000000056"
"1555","0.003","20","0.026","300","0.17646723698844904"
"1551","0.003","20","0.026","300","0.17092213717283206"
"1554","0.003","20","0.026","300","0.16701118172254892"
"1556","0.003","20","0.026","300","0.17471769652634095"
"1560","0.003","20","0.026","300","0.17272642045724096"
"1557","0.003","20","0.026","300","0.15769634828369317"
"1562","0.003","20","0.026","300","0.1645145360354582"
"1558","0.003","20","0.026","300","0.16074339044763114"
"1563","0.003","20","0.026","300","0.15299526451850992"
"1559","0.003","20","0.026","300","0.15991754644073689"
"1564","0.003","20","0.026","300","0.17088215731699521"
"1561","0.003","20","0.026","300","0.23100176130632902"
"1565","0.003","20","0.026","300","0.16301050246351717"
"1568","0.003","20","0.026","300","0.16463103880487434"
"1567","0.003","20","0.026","300","0.16831729706456283"
"1566","0.003","20","0.026","300","0.16220367647813233"
"1569","0.003","20","0.026","300","0.16038250668307194"
"1573","0.003","20","0.026","300","0.164091980801613"
"1571","0.003","20","0.026","300","0.17431613901754178"
"1575","0.003","20","0.026","300","0.17546207176126433"
"1572","0.003","20","0.026","300","0.15397373174588333"
"1577","0.003","20","0.026","300","0.1583620385571287"
"1570","0.003","20","0.026","300","0.17055414795758245"
"1578","0.003","20","0.026","300","0.16456495030261095"
"1574","0.003","20","0.026","300","0.1599812940959003"
"1576","0.003","20","0.026","300","0.16472548515833788"
"1579","0.003","20","0.026","300","0.17297038802476533"
"1581","0.003","20","0.026","300","0.16455000000000047"
"1583","0.003","20","0.026","300","0.15448037322990082"
"1582","0.003","20","0.026","300","0.17415019929220993"
"1584","0.003","20","0.026","300","0.15301144063211067"
"1580","0.003","20","0.026","300","0.1594268360937847"
"1586","0.003","20","0.026","300","0.16451979664200791"
"1588","0.003","20","0.026","300","0.1561103486570961"
"1585","0.003","20","0.026","300","0.15868026122735873"
"1587","0.003","20","0.026","300","0.1724033506902079"
"1591","0.003","20","0.026","300","0.16289346297324805"
"1589","0.003","20","0.026","300","0.16818708582583325"
"1593","0.003","20","0.026","300","0.16659121905373325"
"1590","0.003","20","0.026","300","0.1618727754303139"
"1595","0.003","20","0.026","300","0.17305421534211396"
"1597","0.003","20","0.026","300","0.16981319486708754"
"1598","0.003","20","0.026","300","0.16193062830964872"
"1592","0.003","20","0.026","300","0.15597195590863175"
"1596","0.003","20","0.026","300","0.16997942223934828"
"1594","0.003","20","0.026","300","0.1630111301980057"
"1601","0.003","20","0.029","300","0.13882260866806195"
"1603","0.003","20","0.029","300","0.145123465131356"
"1602","0.003","20","0.029","300","0.1460404060797561"
"1605","0.003","20","0.029","300","0.14713110726491768"
"1599","0.003","20","0.026","300","0.1707303468270557"
"1600","0.003","20","0.026","300","0.16768517835797117"
"1606","0.003","20","0.029","300","0.1497358693780127"
"1607","0.003","20","0.029","300","0.15576660871098807"
"1612","0.003","20","0.029","300","0.15909747116202821"
"1609","0.003","20","0.029","300","0.1568793567377221"
"1614","0.003","20","0.029","300","0.14620426886838667"
"1608","0.003","20","0.029","300","0.14773736312480895"
"1613","0.003","20","0.029","300","0.13942195713205327"
"1617","0.003","20","0.029","300","0.1451182551359383"
"1618","0.003","20","0.029","300","0.15627629952369254"
"1610","0.003","20","0.029","300","0.1391205021373338"
"1615","0.003","20","0.029","300","0.14344132023280345"
"1611","0.003","20","0.029","300","0.1608157983907576"
"1616","0.003","20","0.029","300","0.13975000000000032"
"1619","0.003","20","0.029","300","0.15845624706297315"
"1621","0.003","20","0.029","300","0.14596202529490268"
"1623","0.003","20","0.029","300","0.15314544132363397"
"1625","0.003","20","0.029","300","0.1539035278470128"
"1624","0.003","20","0.029","300","0.1488325396359822"
"1620","0.003","20","0.029","300","0.1412007038152058"
"1622","0.003","20","0.029","300","0.1438054654736351"
"1628","0.003","20","0.029","300","0.15770000000000053"
"1626","0.003","20","0.029","300","0.15782571976592485"
"1627","0.003","20","0.029","300","0.14583264874747728"
"1604","0.003","20","0.029","300","0.14209765739039373"
"1630","0.003","20","0.029","300","0.16216308479576846"
"1631","0.003","20","0.029","300","0.13952580717397206"
"1632","0.003","20","0.029","300","0.1451000000000004"
"1633","0.003","20","0.029","300","0.14323748472332873"
"1636","0.003","20","0.029","300","0.165754503696426"
"1634","0.003","20","0.029","300","0.15770959581573177"
"1637","0.003","20","0.029","300","0.15119085147535904"
"1638","0.003","20","0.029","300","0.14848973609615754"
"1635","0.003","20","0.029","300","0.1398714590165358"
"1641","0.003","20","0.029","300","0.1494242027287611"
"1642","0.003","20","0.029","300","0.15311610381738255"
"1639","0.003","20","0.029","300","0.1455443900980183"
"1643","0.003","20","0.029","300","0.1465556440045"
"1640","0.003","20","0.029","300","0.14615594915008584"
"1644","0.003","20","0.029","300","0.14155527447418056"
"1645","0.003","20","0.029","300","0.17280328066810546"
"1648","0.003","20","0.029","300","0.1389854930182491"
"1647","0.003","20","0.029","300","0.13848023373783017"
"1646","0.003","20","0.029","300","0.14849228477899287"
"1650","0.003","20","0.029","300","0.15090005573889226"
"1629","0.003","20","0.029","300","0.1476537762495498"
"1651","0.003","20","0.029","300","0.16191543487053636"
"1653","0.003","20","0.029","300","0.15142023220485257"
"1649","0.003","20","0.029","300","0.13811857095796082"
"1655","0.003","20","0.029","300","0.14870000000000044"
"1652","0.003","20","0.029","300","0.1540895296881284"
"1654","0.003","20","0.029","300","0.15596286916850305"
"1660","0.003","20","0.029","300","0.1491583747980849"
"1662","0.003","20","0.029","300","0.14614541511846962"
"1658","0.003","20","0.029","300","0.15320078821448324"
"1663","0.003","20","0.029","300","0.15994728273714243"
"1659","0.003","20","0.029","300","0.1459500000000003"
"1656","0.003","20","0.029","300","0.14822659794015597"
"1665","0.003","20","0.029","300","0.14038658106431817"
"1657","0.003","20","0.029","300","0.15221978359405547"
"1666","0.003","20","0.029","300","0.15118408639215095"
"1668","0.003","20","0.029","300","0.14267275545128422"
"1669","0.003","20","0.029","300","0.15526129476894762"
"1671","0.003","20","0.029","300","0.15494264430576454"
"1672","0.003","20","0.029","300","0.16021854038535094"
"1670","0.003","20","0.029","300","0.14360000000000037"
"1673","0.003","20","0.029","300","0.14774079988814892"
"1674","0.003","20","0.029","300","0.15906316310037383"
"1675","0.003","20","0.029","300","0.15303687103815367"
"1677","0.003","20","0.029","300","0.13996513933222052"
"1676","0.003","20","0.029","300","0.15693796247342556"
"1661","0.003","20","0.029","300","0.1379549215061685"
"1678","0.003","20","0.029","300","0.15909896909613414"
"1680","0.003","20","0.029","300","0.16061712808097695"
"1679","0.003","20","0.029","300","0.14616258459770748"
"1682","0.003","20","0.029","300","0.15445000000000045"
"1683","0.003","20","0.029","300","0.1458999450263892"
"1681","0.003","20","0.029","300","0.14158768434369867"
"1664","0.003","20","0.029","300","0.14458249365588965"
"1684","0.003","20","0.029","300","0.14570880951409862"
"1667","0.003","20","0.029","300","0.1531729748315998"
"1685","0.003","20","0.029","300","0.13792810152925108"
"1688","0.003","20","0.029","300","0.15040217932771016"
"1690","0.003","20","0.029","300","0.15328299028646394"
"1689","0.003","20","0.029","300","0.1386008204610312"
"1691","0.003","20","0.029","300","0.14377751233734165"
"1693","0.003","20","0.029","300","0.14953885060159702"
"1687","0.003","20","0.029","300","0.14971632137226848"
"1692","0.003","20","0.029","300","0.14580283531933774"
"1695","0.003","20","0.029","300","0.15778073133143436"
"1697","0.003","20","0.029","300","0.1475199838711617"
"1698","0.003","20","0.029","300","0.14334292922748496"
"1696","0.003","20","0.029","300","0.14959229419963033"
"1699","0.003","20","0.029","300","0.15240000000000042"
"1701","0.003","20","0.032","300","0.14315083760753927"
"1700","0.003","20","0.029","300","0.1475635584463011"
"1704","0.003","20","0.032","300","0.13237641249730922"
"1702","0.003","20","0.032","300","0.147302870377962"
"1705","0.003","20","0.032","300","0.12452842593855287"
"1703","0.003","20","0.032","300","0.1301472967368492"
"1686","0.003","20","0.029","300","0.14378988213165997"
"1706","0.003","20","0.032","300","0.12525732610940887"
"1707","0.003","20","0.032","300","0.13913710681253758"
"1709","0.003","20","0.032","300","0.13598619394654404"
"1710","0.003","20","0.032","300","0.13147694501327772"
"1708","0.003","20","0.032","300","0.14381069621673775"
"1712","0.003","20","0.032","300","0.14024193084239572"
"1711","0.003","20","0.032","300","0.1371272731768233"
